GEOG,2000_POP,2010_POP,TOT_POP,UND19,A20_34,A35_49,A50_64,A65_74,A75_84,OV85,MED_AGE,WHITE,HISP,BLACK,ASIAN,OTHER,POP_HH,POP_16OV,IN_LBFRC,EMP,UNEMP,NOT_IN_LBFRC,WORK_AT_HOME,TOT_COMM,DROVE_AL,CARPOOL,TRANSIT,WALK_BIKE,COMM_OTHER,AGG_TT,NO_VEH,ONE_VEH,TWO_VEH,THREEOM_VEH,POP_25OV,LT_HS,HS,SOME_COLL,ASSOC,BACH,GRAD_PROF,INC_LT_25K,INC_25_50K,INC_50_75K,INC_75_100K,INC_100_150K,INC_GT_150,MEDINC,TOT_HH,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,HU_TOT,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_ROOMS,HA_AFT2000,HA_70_00,HA_40_70,HA_BEF1940,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,HV_LT_150K,HV_150_300K,HV_300_500K,HV_GT_500K,MED_HV,TOT_EMP_RES,RES_NAICS1_TYPE,RES_NAICS2_TYPE,RES_NAICS3_TYPE,RES_NAICS4_TYPE,RES_NAICS5_TYPE,RES_NAICS1_COUNT,RES_NAICS2_COUNT,RES_NAICS3_COUNT,RES_NAICS4_COUNT,RES_NAICS5_COUNT,TOT_EMP_WORK,WORK_NAICS1_TYPE,WORK_NAICS2_TYPE,WORK_NAICS3_TYPE,WORK_NAICS4_TYPE,WORK_NAICS5_TYPE,WORK_NAICS1_COUNT,WORK_NAICS2_COUNT,WORK_NAICS3_COUNT,WORK_NAICS4_COUNT,WORK_NAICS5_COUNT,RES_CITY1_TYPE,RES_CITY2_TYPE,RES_CITY3_TYPE,RES_CITY4_TYPE,RES_CITY5_TYPE,RES_CITY1_COUNT,RES_CITY2_COUNT,RES_CITY3_COUNT,RES_CITY4_COUNT,RES_CITY5_COUNT,WORK_CITY1_TYPE,WORK_CITY2_TYPE,WORK_CITY3_TYPE,WORK_CITY4_TYPE,WORK_CITY5_TYPE,WORK_CITY1_COUNT,WORK_CITY2_COUNT,WORK_CITY3_COUNT,WORK_CITY4_COUNT,WORK_CITY5_COUNT,MedIncFam_Hcost,MedIncFam_Tcost,MedIncFam_HTcost,Ret_Hcost,Ret_Tcost,Ret_HTcost,SPFam_Hcost,SPFam_Tcost,SPFam_HTcost,ModIncFam_Hcost,ModIncFam_Tcost,ModIncFam_HTcost,IDES_START_EMP,IDES_MID_EMP,IDES_CURR_EMP,AVG_VMT,RET_SALES,RES_EAV,CMRCL_EAV,IND_EAV,RAIL_EAV,FARM_EAV,MIN_EAV,TOT_EAV,WALKSCORE,OPEN_SPACE_PER_1000,TOT_ACRES,SF,Sfperc,MF,Mfperc,MIX,MIXperc,COMM,COMMperc,INST,INSTperc,IND,INDperc,TRANS,TRANSperc,AG,Agperc,OPEN,OPENperc,VACANT,VACperc,CT_1PHH,CT_2PHH,CT_3PHH,CT_4MPHH,CT_FAM_HH,CT_SP_WCHILD,CT_NONFAM_HH,HCUND20K,HCUND20K_LT20PCT,HCUND20K_20_29PCT,HCUND20K_30MPCT,HC20Kto49K,HC20Kto49K_LT20PCT,HC20Kto49K_20_29PCT,HC20Kto49K_30MPCT,HC50Kto75K,HC50Kto75K_LT20PCT,HC50Kto75K_20_29PCT,HC50Kto75K_30MPCT,HCOV75K,HCOV75K_LT20PCT,HCOV75K_20_29PCT,HCOV75K_30MPCT,NATIVE,FOR_BORN,POP_OV5,ONLY_ENGLISH,NOT_ENGLISH,LING_ISO,ENGLISH,SPANISH,SLAVIC,CHINESE,TAGALOG,ARABIC,KOREAN,OTHER_ASIAN,OTHER_EURO,OTHER_UNSPEC,2000_WHITE,2000_HISP,2000_BLACK,2000_ASIAN,2000_OTHER,2000_UND19,2000_A20_34,2000_A35_49,2000_A50_64,2000_OV65,2000_MED_AGE,2000_TOT_HH,2000_OWN_OCC_HU,2000_RENT_OCC_HU,2000_VAC_HU,2000_HU_TOT,2000_LT_HS,2000_HS,2000_SOME_COLL,2000_ASSOC,2000_BACH,2000_GRAD_PROF,2000_POP_25OV
Irving Park,58643,53359,55417.0,12837.0,14896.0,13205.0,9387.0,2990.0,1592.0,510.0,34.97887202483615,22975.0,24733.0,1543.0,4579.0,1587.0,54998.0,44603.0,31521.0,29592.0,1905.0,13082.0,1752.0,27393.0,15373.0,2676.0,7670.0,1331.0,343.0,N/A,3165.0,9961.0,5829.0,1473.0,38803.0,6439.0,8484.0,6888.0,2446.0,9833.0,4713.0,3592.0,5476.0,3732.0,2619.0,2689.0,2320.0,55953.246753246756,20428.0,9273.0,11155.0,2019.0,22447.0,5997.0,674.0,4843.0,3968.0,6874.0,5.567360253923471,1371.0,1747.0,3761.0,15568.0,,4789.0,9253.0,5454.0,2062.0,889.0,1333.0,3814.0,2704.0,1374.0,279473.886328725,21904.0,Health Care,Accommodation and Food Service,Retail Trade,Professional,Education,2829.0,2183.0,2144.0,2034.0,1830.0,9769.0,Health Care,Wholesale Trade,Manufacturing,Retail Trade,Accommodation and Food Service,1553.0,1404.0,987.0,923.0,817.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Irving Park,8085.0,3915.0,1921.0,1160.0,611.0,Outside of Chicago,Irving Park,Belmont Cragin,Portage Park,Albany Park,4130.0,611.0,384.0,331.0,281.0,,,,,,,,,,,,,,,,15815,,,,,,,,,,1.180333398,2057.194253338481,512.790852564745820,0.24926710335330385,403.748364259522300,0.19626166250674018,47.231894366220196,0.022959375027210367,104.200291898683100,0.0506516541787843,71.117636075305072,0.03457020938100186,68.495533878732587,0.03329560821374833,743.306158164793150,0.3613203551188868,n/a,n/a,94.625512133827158,0.045997363632659306,11.678009996651220,0.00567666858766486,5935.0,6178.0,3534.0,4781.0,12512.0,1588.0,7916.0,2141.0,62.0,79.0,2000.0,6409.0,588.0,1740.0,4081.0,3708.0,1257.0,1460.0,991.0,7588.0,4719.0,2057.0,812.0,34119.0,17149.0,51268.0,24519.0,26749.0,11849.0,24519.0,19044.0,1939.0,285.0,1836.0,780.0,74.0,708.0,1641.0,442.0,25912,25401,1121,4362,1847,,,,,,,,,,,,,,,,,,
Jefferson Park,25859,25448,26755.0,5724.0,5405.0,5792.0,5734.0,2246.0,1317.0,537.0,39.99666666666667,17155.0,6125.0,274.0,2597.0,604.0,26722.0,21969.0,15077.0,13958.0,1119.0,6892.0,428.0,13223.0,9106.0,1362.0,2458.0,240.0,57.0,N/A,1262.0,4251.0,3475.0,1278.0,19585.0,2476.0,5109.0,3779.0,1511.0,4432.0,2278.0,1991.0,1954.0,1738.0,1404.0,1897.0,1282.0,66013.07189542483,10266.0,6368.0,3898.0,779.0,11045.0,5271.0,124.0,2411.0,1588.0,1646.0,5.720209723546234,426.0,1201.0,4919.0,4499.0,,1651.0,4010.0,3722.0,1265.0,397.0,561.0,3122.0,2475.0,182.0,281345.45454545453,12107.0,Health Care,Retail Trade,Education,Manufacturing,Accommodation and Food Service,1536.0,1272.0,1174.0,1031.0,926.0,4832.0,Manufacturing,Accommodation and Food Service,Administration,Wholesale Trade,Construction,790.0,633.0,515.0,403.0,381.0,Outside of Chicago,The Loop,Near North Side,Near West Side,O'Hare,5895.0,2105.0,645.0,412.0,306.0,Outside of Chicago,Jefferson Park,Portage Park,Belmont Cragin,Norwood Park,2515.0,272.0,179.0,133.0,123.0,,,,,,,,,,,,,,,,14974,,,,,,,,,,0.850043272,1489.1680858548336,501.384675960150100,0.33668776595647903,176.249261290829370,0.11835417570720785,10.284764244474939,0.006906382390387537,57.910254202128023,0.038887654625559306,26.287806029063468,0.01765267888746982,50.524502718716562,0.03392800530620676,525.503110033217350,0.35288367715156915,n/a,n/a,133.520670261081220,0.08966124880687043,7.503041115172753,0.005038411168250191,3293.0,2988.0,1539.0,2446.0,6389.0,386.0,3877.0,1350.0,46.0,78.0,1226.0,2503.0,271.0,672.0,1560.0,1707.0,814.0,355.0,538.0,4572.0,3147.0,1059.0,366.0,17250.0,7729.0,24979.0,13956.0,11023.0,4859.0,13956.0,4210.0,3354.0,351.0,476.0,344.0,134.0,908.0,1099.0,147.0,21101,2881,81,1237,559,,,,,,,,,,,,,,,,,,
Kenwood,18363,17841,17074.0,3219.0,4818.0,3085.0,3132.0,1481.0,963.0,376.0,37.12404418011894,2925.0,503.0,11690.0,1440.0,516.0,16851.0,14427.0,9125.0,7945.0,1180.0,5302.0,566.0,7117.0,3547.0,239.0,2631.0,550.0,150.0,N/A,3307.0,4277.0,1258.0,275.0,12355.0,992.0,1491.0,2199.0,838.0,2942.0,3893.0,3218.0,1867.0,1135.0,838.0,1070.0,989.0,41413.64902506964,9117.0,2807.0,6310.0,1315.0,10432.0,724.0,713.0,160.0,680.0,8132.0,4.457621082621083,848.0,3455.0,2896.0,3233.0,,4402.0,3099.0,1903.0,742.0,286.0,808.0,913.0,510.0,476.0,228462.83783783784,7058.0,Education,Health Care,Administration,Accommodation and Food Service,Retail Trade,1475.0,1050.0,591.0,548.0,531.0,1081.0,Retail Trade,Real Estate,Education,Other Service,Accommodation and Food Service,220.0,199.0,168.0,143.0,122.0,Outside of Chicago,The Loop,Hyde Park,Near North Side,Near West Side,1781.0,1726.0,776.0,634.0,415.0,Outside of Chicago,Kenwood,South Shore,Hyde Park,Grand Boulevard,340.0,69.0,45.0,38.0,33.0,,,,,,,,,,,,,,,,9199,,,,,,,,,,6.805665299,666.5200613101956,133.684397949437710,0.20057070403350027,128.125788170288670,0.19223095538704194,0.459894808147570,0.0006899939474342947,26.042082438014123,0.039071715841264454,54.091822404430218,0.08115558037083015,0.607836344294836,0.0009119550626878304,179.333060203859530,0.2690587584885891,n/a,n/a,123.730545994080000,0.18563664198022742,20.444632997642884,0.03067369488842443,4975.0,2427.0,1057.0,658.0,3404.0,890.0,5713.0,2197.0,96.0,278.0,1823.0,2346.0,133.0,534.0,1679.0,1135.0,302.0,430.0,403.0,2865.0,1928.0,694.0,243.0,14069.0,2059.0,16128.0,13955.0,2173.0,669.0,13955.0,351.0,79.0,770.0,90.0,40.0,135.0,172.0,266.0,270.0,2915,301,13900,785,462,,,,,,,,,,,,,,,,,,
Lake View,94817,94368,99876.0,11520.0,50442.0,19260.0,10933.0,4298.0,2459.0,964.0,30.887824897400822,78859.0,8099.0,3320.0,6735.0,2863.0,99471.0,89426.0,74417.0,71976.0,2399.0,15009.0,4732.0,66227.0,21512.0,2714.0,35690.0,5095.0,1216.0,N/A,18797.0,24212.0,8184.0,1401.0,76027.0,1542.0,4554.0,7238.0,2471.0,35819.0,24403.0,7383.0,8067.0,8896.0,6724.0,9746.0,11778.0,82253.86674598453,52594.0,19083.0,33511.0,4958.0,57552.0,3905.0,1588.0,3380.0,8651.0,39964.0,4.463536848596978,5327.0,12028.0,16016.0,24181.0,,26113.0,18883.0,8784.0,2664.0,1108.0,1671.0,5237.0,5906.0,5507.0,362240.95053882286,58002.0,Professional,Finance,Health Care,Education,Accommodation and Food Service,11808.0,6757.0,5688.0,5196.0,5009.0,22764.0,Health Care,Accommodation and Food Service,Retail Trade,Other Service,Professional,5687.0,5432.0,3380.0,1604.0,1461.0,The Loop,Outside of Chicago,Near North Side,Near West Side,Lake View,17876.0,14280.0,8747.0,4418.0,2589.0,Outside of Chicago,Lake View,Uptown,Edgewater,West Town,7597.0,2589.0,946.0,745.0,680.0,,,,,,,,,,,,,,,,8027,,,,,,,,,,2.691740427,1994.179415703577,220.709785198737450,0.11067699498887248,632.357334146585570,0.3171015251521289,92.329567484968138,0.046299528897901523,124.109727161406700,0.062235988489340054,96.367215383362307,0.04832424536353088,16.474278219374877,0.008261181561520883,623.441152091808020,0.3126304219080751,n/a,n/a,178.076093985574570,0.08929793005748513,10.314262031759323,0.005172183581144976,25582.0,17600.0,5313.0,4099.0,15594.0,869.0,37000.0,4862.0,173.0,424.0,4265.0,9339.0,449.0,2069.0,6821.0,8764.0,1700.0,3774.0,3290.0,28158.0,18207.0,7691.0,2260.0,82162.0,12453.0,94615.0,79899.0,14716.0,3734.0,79899.0,5107.0,1565.0,852.0,605.0,409.0,297.0,1326.0,3799.0,756.0,75363,8268,4193,5143,1850,,,,,,,,,,,,,,,,,,
Lincoln Park,64320,64116,67260.0,11996.0,29962.0,11482.0,8001.0,3584.0,1700.0,535.0,30.083825265643448,53151.0,4675.0,3134.0,4243.0,2057.0,63489.0,58341.0,45639.0,44037.0,1602.0,12702.0,2893.0,40575.0,14862.0,1833.0,18786.0,3932.0,1162.0,N/A,9858.0,15636.0,6059.0,855.0,46982.0,1205.0,2571.0,3321.0,1000.0,22458.0,16427.0,4914.0,3786.0,4631.0,3518.0,5727.0,9832.0,95416.42978965321,32408.0,13680.0,18728.0,3030.0,35438.0,3236.0,3195.0,1668.0,4876.0,22409.0,4.46917704221075,3040.0,11662.0,6077.0,14659.0,,15447.0,10574.0,5806.0,2372.0,1239.0,479.0,2583.0,3517.0,5677.0,469993.3466400532,33819.0,Professional,Finance,Health Care,Education,Accommodation and Food Service,7305.0,4255.0,3119.0,2973.0,2347.0,28572.0,Health Care,Retail Trade,Accommodation and Food Service,Transportation,Other Service,7947.0,5685.0,4146.0,2169.0,1895.0,The Loop,Outside of Chicago,Near North Side,Near West Side,Lincoln Park,11097.0,8899.0,4779.0,2752.0,1558.0,Outside of Chicago,Lake View,Lincoln Park,West Town,Logan Square,11136.0,1746.0,1558.0,1005.0,889.0,,,,,,,,,,,,,,,,8725,,,,,,,,,,4.426340653,2024.4643432226962,307.458403717682020,0.15187148380605525,372.189366075537750,0.18384584906200838,63.643921488734506,0.031437412914579306,249.678250603573280,0.12333052515319506,105.189178819886820,0.051959017787608294,47.348767245753159,0.023388293997008508,532.910139592359540,0.26323513248152974,n/a,n/a,318.295752875055940,0.15722467720442462,27.750562804113017,0.013707607593590689,15378.0,10391.0,3675.0,2964.0,11084.0,844.0,21324.0,3777.0,83.0,482.0,3212.0,4380.0,210.0,788.0,3382.0,4602.0,908.0,1971.0,1723.0,19004.0,11822.0,5395.0,1787.0,56046.0,7277.0,63323.0,54755.0,8568.0,2131.0,54755.0,2680.0,1246.0,578.0,236.0,230.0,329.0,433.0,2635.0,201.0,54341,3254,3323,2325,1077,,,,,,,,,,,,,,,,,,
Lincoln Square,44574,39493,41483.0,7306.0,13696.0,10180.0,6588.0,2228.0,976.0,509.0,34.791666666666664,26554.0,7284.0,1394.0,4608.0,1643.0,40820.0,35160.0,26812.0,25161.0,1651.0,8348.0,1508.0,23161.0,10932.0,1514.0,8799.0,1675.0,241.0,N/A,3828.0,9473.0,4360.0,771.0,31977.0,2819.0,3687.0,4524.0,1527.0,11589.0,7831.0,3263.0,3987.0,3043.0,2512.0,2745.0,2882.0,66393.18060735216,18432.0,7164.0,11268.0,1217.0,19649.0,2966.0,419.0,2980.0,3526.0,9747.0,5.197301660516605,1554.0,2100.0,5858.0,10137.0,,6478.0,6904.0,4603.0,1119.0,545.0,724.0,2102.0,2329.0,1927.0,354372.6235741445,20174.0,Health Care,Professional,Education,Accommodation and Food Service,Finance,2721.0,2691.0,2150.0,1963.0,1627.0,7029.0,Health Care,Accommodation and Food Service,Retail Trade,Manufacturing,Administration,2020.0,1005.0,627.0,549.0,471.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Lake View,6423.0,4428.0,2349.0,1132.0,623.0,Outside of Chicago,Lincoln Square,West Ridge,Albany Park,Edgewater,2687.0,620.0,257.0,233.0,207.0,,,,,,,,,,,,,,,,10678,,,,,,,,,,1.92710545,1638.024062397543,224.261114999624170,0.13690953640288878,346.592331343077090,0.21159172157445405,34.933512484003877,0.021326617408093745,54.437916703214363,0.033233893172200824,382.880873886587780,0.23374557350895853,41.365662497596922,0.025253391233490692,456.352388491388300,0.278599319123209,n/a,n/a,82.667268288075533,0.050467676382651615,14.532993703974929,0.008872271194052716,6941.0,6047.0,2969.0,2475.0,9002.0,750.0,9430.0,2197.0,0.0,20.0,2177.0,4753.0,226.0,1267.0,3260.0,3025.0,943.0,1300.0,782.0,8095.0,5519.0,1953.0,623.0,28376.0,9978.0,38354.0,24565.0,13789.0,5140.0,24565.0,5483.0,1444.0,290.0,1339.0,637.0,322.0,1444.0,1937.0,893.0,23716,11831,1342,5921,1764,,,,,,,,,,,,,,,,,,
Logan Square,82715,72791,73757.0,16169.0,27247.0,16959.0,8527.0,2903.0,1500.0,452.0,31.736797444344614,32717.0,33784.0,3542.0,2143.0,1571.0,73293.0,60283.0,45324.0,43008.0,2302.0,14959.0,2510.0,39846.0,19633.0,2384.0,13803.0,3466.0,560.0,N/A,6428.0,13723.0,7458.0,1322.0,51966.0,6607.0,10194.0,6897.0,2631.0,16396.0,9241.0,5890.0,5845.0,4920.0,3541.0,4479.0,4282.0,63596.751659098845,28957.0,10700.0,18257.0,3300.0,32257.0,4782.0,947.0,6827.0,8513.0,11127.0,5.473857474825716,3061.0,3050.0,3606.0,22540.0,,7554.0,13142.0,8612.0,2123.0,826.0,679.0,3429.0,4151.0,2317.0,347124.60063897766,35266.0,Professional,Health Care,Accommodation and Food Service,Education,Retail Trade,4332.0,3736.0,3555.0,3208.0,3100.0,16508.0,Retail Trade,Accommodation and Food Service,Health Care,Administration,Manufacturing,3219.0,2220.0,1849.0,1440.0,1411.0,Outside of Chicago,The Loop,Near North Side,Near West Side,West Town,11262.0,7217.0,3573.0,2493.0,1530.0,Outside of Chicago,Logan Square,West Town,Lake View,Belmont Cragin,6151.0,1476.0,711.0,619.0,543.0,,,,,,,,,,,,,,,,10946,,,,,,,,,,0.972002911,2297.0056629063415,278.059221532236620,0.12105291076227279,621.249754930126760,0.270460698013289,76.529192031662802,0.03331693659598227,188.191615602494640,0.08192910389449397,70.777106483260582,0.03081276969674866,125.225070169577930,0.054516657138378104,859.480529063324300,0.3741743187414897,n/a,n/a,41.435621232881637,0.01803897217234294,36.057551860776158,0.015697632985002517,8820.0,10593.0,4145.0,5399.0,14362.0,2477.0,14595.0,3974.0,40.0,269.0,3665.0,7164.0,449.0,1819.0,4896.0,4873.0,1350.0,2110.0,1413.0,12268.0,7808.0,3331.0,1129.0,55212.0,13195.0,68407.0,43025.0,25382.0,12132.0,43025.0,22457.0,961.0,126.0,257.0,64.0,158.0,171.0,981.0,207.0,21742,53833,4290,1087,1763,,,,,,,,,,,,,,,,,,
Lower West Side,44031,35769,32998.0,8694.0,10454.0,6653.0,4323.0,1811.0,772.0,291.0,30.996070133010882,4955.0,25699.0,1258.0,718.0,368.0,32872.0,25816.0,17799.0,16138.0,1661.0,8017.0,375.0,15427.0,6924.0,1573.0,4907.0,1747.0,276.0,N/A,3516.0,5120.0,2481.0,719.0,21492.0,7056.0,4673.0,2958.0,1041.0,3881.0,1883.0,3784.0,3425.0,2179.0,1146.0,849.0,453.0,39020.14652014652,11836.0,3133.0,8703.0,1770.0,13606.0,1591.0,249.0,3434.0,4348.0,3978.0,4.845028619885521,866.0,1166.0,1426.0,10148.0,,2746.0,6709.0,3189.0,640.0,322.0,933.0,1503.0,560.0,129.0,200308.64197530865,11844.0,Accommodation and Food Service,Retail Trade,Administration,Manufacturing,Health Care,1382.0,1256.0,1251.0,1243.0,1196.0,12609.0,Wholesale Trade,Manufacturing,Administration,Health Care,Transportation,2293.0,1751.0,1713.0,1133.0,1063.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Lower West Side,3833.0,2094.0,1010.0,957.0,679.0,Outside of Chicago,Lower West Side,South Lawndale,Brighton Park,Bridgeport,5538.0,679.0,387.0,292.0,266.0,,,,,,,,,,,,,,,,10396,,,,,,,,,,1.215329504,1872.1470104421694,63.068483938943672,0.033687783911824296,226.170036264291040,0.12080783987731472,51.689325350992625,0.02760965087820987,72.460216933477369,0.038704341341422484,98.844349675918878,0.0527973226058639,490.418824450840420,0.26195529609344714,759.378082877511820,0.40561883155648104,n/a,n/a,37.883869801505320,0.020235520816582555,72.233821148688222,0.03858341291885396,3471.0,3499.0,1845.0,3021.0,6732.0,1501.0,5104.0,2529.0,57.0,108.0,2364.0,4301.0,625.0,1330.0,2346.0,2175.0,1250.0,557.0,368.0,2431.0,1796.0,569.0,66.0,19459.0,11514.0,30973.0,8847.0,22126.0,9345.0,8847.0,21063.0,174.0,104.0,73.0,167.0,56.0,141.0,297.0,51.0,3587,39144,774,121,405,,,,,,,,,,,,,,,,,,
McKinley Park,15962,15612,16064.0,4424.0,4031.0,3312.0,2673.0,1084.0,407.0,133.0,33.43100890207715,2660.0,10095.0,145.0,2918.0,246.0,16022.0,12311.0,8088.0,7079.0,1009.0,4223.0,173.0,6737.0,3645.0,961.0,1748.0,348.0,35.0,N/A,800.0,2474.0,1377.0,507.0,10402.0,3070.0,2934.0,1701.0,662.0,1398.0,637.0,1384.0,1616.0,980.0,452.0,475.0,251.0,43495.575221238934,5158.0,2851.0,2307.0,433.0,5591.0,1767.0,265.0,2011.0,923.0,610.0,5.619120342089188,381.0,411.0,1106.0,3693.0,,485.0,2117.0,2233.0,483.0,273.0,579.0,1906.0,251.0,93.0,196987.53462603877,5549.0,Accommodation and Food Service,Manufacturing,Health Care,Administration,Retail Trade,713.0,605.0,603.0,555.0,517.0,4915.0,Administration,Wholesale Trade,Retail Trade,Manufacturing,Transportation,1486.0,824.0,723.0,482.0,345.0,Outside of Chicago,The Loop,Near West Side,Near North Side,Armour Square,1669.0,1001.0,414.0,387.0,237.0,Outside of Chicago,McKinley Park,Brighton Park,Bridgeport,Gage Park,2488.0,173.0,153.0,137.0,97.0,,,,,,,,,,,,,,,,13225,,,,,,,,,,2.586987052,905.2295597329247,120.045155495829490,0.1326129424355598,107.687208455296000,0.11896121519393114,11.821041452920795,0.013058611846931321,61.320968126458212,0.06774079289296529,24.730098670879606,0.027319146182296427,162.789663846492660,0.17983246580516157,301.551461095505890,0.3331215356958454,n/a,n/a,73.647602386538736,0.08135792915143804,41.636360203003356,0.04599536079587103,1180.0,1278.0,1012.0,1688.0,3645.0,584.0,1513.0,899.0,9.0,29.0,861.0,1947.0,236.0,584.0,1127.0,963.0,457.0,174.0,332.0,1178.0,890.0,204.0,84.0,9209.0,5720.0,14929.0,4224.0,10705.0,4495.0,4224.0,7889.0,159.0,2461.0,12.0,3.0,38.0,42.0,95.0,6.0,4607,9819,116,1212,208,,,,,,,,,,,,,,,,,,
Montclare,12646,13426,13040.0,3130.0,3075.0,2712.0,2475.0,714.0,723.0,212.0,36.6131498470948,4052.0,7608.0,584.0,522.0,275.0,12983.0,10561.0,6463.0,5993.0,471.0,4098.0,138.0,5662.0,4201.0,398.0,803.0,120.0,139.0,N/A,562.0,1720.0,1580.0,603.0,8813.0,1838.0,2713.0,1990.0,670.0,1102.0,501.0,882.0,1406.0,614.0,676.0,639.0,249.0,48626.237623762376,4465.0,2762.0,1702.0,575.0,5040.0,2727.0,142.0,737.0,552.0,882.0,5.5554385964912285,472.0,713.0,2200.0,1653.0,,748.0,2005.0,1437.0,579.0,270.0,441.0,1693.0,588.0,40.0,213866.2316476346,5178.0,Health Care,Manufacturing,Retail Trade,Accommodation and Food Service,Administration,667.0,636.0,535.0,494.0,439.0,2272.0,Retail Trade,Health Care,Manufacturing,Accommodation and Food Service,Other Service,686.0,517.0,439.0,199.0,85.0,Outside of Chicago,The Loop,Near North Side,Near West Side,O'Hare,2533.0,718.0,256.0,224.0,133.0,Outside of Chicago,Montclare,Belmont Cragin,Portage Park,Austin,1313.0,110.0,103.0,76.0,75.0,,,,,,,,,,,,,,,,13473,,,,,,,,,,1.273575786,633.066887030142,249.145843460763420,0.39355374379090047,66.422055891669032,0.10492107114189737,5.827577207211466,0.009205310412853737,55.159080789118036,0.0871299414314364,28.527306419504960,0.045062073224731304,19.826208327782279,0.03131771497446573,193.169076716636000,0.30513217587929015,n/a,n/a,10.455411534586432,0.016515492673507378,4.534326682870255,0.0071624764709173035,1158.0,1163.0,694.0,1450.0,3031.0,431.0,1434.0,638.0,0.0,10.0,628.0,1560.0,102.0,364.0,1093.0,589.0,185.0,173.0,231.0,1553.0,1001.0,389.0,162.0,8163.0,3925.0,12088.0,4036.0,8052.0,2899.0,4036.0,5960.0,1316.0,17.0,147.0,31.0,48.0,132.0,393.0,8.0,6892,4865,264,337,288,,,,,,,,,,,,,,,,,,
Morgan Park,25226,22544,23035.0,6041.0,3628.0,3954.0,5247.0,1988.0,1290.0,888.0,42.62582056892779,6325.0,807.0,15253.0,45.0,604.0,22688.0,18384.0,10554.0,9382.0,1173.0,7830.0,388.0,8756.0,6483.0,473.0,1511.0,221.0,68.0,N/A,1056.0,3465.0,2712.0,844.0,15552.0,1427.0,3384.0,3851.0,1611.0,2634.0,2645.0,1885.0,1597.0,1241.0,1052.0,1361.0,943.0,59522.184300341294,8078.0,5866.0,2212.0,923.0,9002.0,6388.0,396.0,277.0,593.0,1289.0,6.581692032229185,494.0,1376.0,4603.0,2530.0,,746.0,2088.0,3705.0,1872.0,591.0,1991.0,2980.0,745.0,150.0,187912.7358490566,9419.0,Education,Health Care,Public Administration,Retail Trade,Administration,1556.0,1394.0,1105.0,770.0,711.0,2993.0,Health Care,Retail Trade,Accommodation and Food Service,Professional,Education,939.0,756.0,259.0,221.0,220.0,Outside of Chicago,The Loop,Near North Side,Near West Side,Morgan Park,3741.0,2502.0,453.0,424.0,200.0,Outside of Chicago,Morgan Park,Beverly,Mount Greenwood,Washington Heights,1607.0,200.0,121.0,91.0,63.0,,,,,,,,,,,,,,,,16625,,,,,,,,,,3.58296096,2109.213553675568,907.743040100246840,0.43037038071293976,70.636182648831621,0.033489346076758915,6.631301152660384,0.003143968585402134,106.750763831135840,0.05061164320943666,183.089598649297440,0.08680467576658653,63.017071942519514,0.029877046746975618,645.875478258305980,0.30621625635431143,n/a,n/a,68.494807550161113,0.032474097955041276,56.975309542409512,0.027012584592547736,2517.0,2021.0,1502.0,2039.0,5209.0,833.0,2869.0,1082.0,79.0,51.0,952.0,2062.0,386.0,424.0,1252.0,1241.0,558.0,359.0,324.0,3355.0,2547.0,616.0,192.0,21083.0,699.0,21782.0,20784.0,999.0,273.0,20784.0,482.0,95.0,26.0,7.0,16.0,4.0,12.0,299.0,57.0,7510,533,16816,83,284,,,,,,,,,,,,,,,,,,
