,GEOG,MEDINC,IN_LBFRC,EMP,HU_SNG_DET,HU_SNG_ATT,HU_2UN,HU_3_4UN,HU_GT_5UN,MED_HA,BR_0_1,BR_2,BR_3,BR_4,BR_5,OTHER,OWN_OCC_HU,RENT_OCC_HU,VAC_HU,TOT_POP,TOT_HH,WHITE,HISP,BLACK,ASIAN,2010_POP,2000_POP,YEAR,EMP_RATE,WHITE_PCT,HISP_PCT,BLACK_PCT,ASIAN_PCT,OTHER_PCT,OWN_OCC_HU_PCT,RENT_OCC_HU_PCT,VAC_HU_PCT
10,Bridgeport,50579.58519,18689.86122,17163.11873,3898.991538,427.5980255,3420.557124,3722.234133,2464.03244,1776.756563,2090.026799,5488.906912,4474.552893,1354.09591,525.8307477,425.0000001,5892.177717,6970.229903,1070.922018,33827.8816,12861.09633,11297.33082,7923.479397,872.6982004,13309.37319,31977,33694,2020,0.9183117267684023,0.3339650692167493,0.23422925179565485,0.025798192470911332,0.3934438859452553,0.012563600793139822,0.4581396146808893,0.5419623431900693,0.08326833036013812
11,Brighton Park,41176.47059,21188.99999,19019.0,3671.000002,353.9999999,6307.000003,3169.000002,565.0000003,1772.765452,1226.000001,6273.000003,4880.000002,1089.0,611.0000002,395.9999998,6138.000003,6354.000003,1587.0,45031.0,12492.0,3077.0,37432.0,507.0000001,3619.000001,45368,44912,2020,0.8975883717483545,0.06833070551397925,0.8312495836201728,0.011258910530523417,0.08036685840865182,0.008793941946658968,0.4913544670989433,0.5086455333813641,0.1270413064361191
12,Burnside,25460.52632,1130.000002,882.0000018,676.9999987,47.9999999,292.9999992,35.99999995,269.9999997,1951.279373,307.9999996,390.9999991,407.9999991,132.9999998,83.99999979,24.0,486.999999,558.9999989,277.9999997,2336.000001,1045.999999,10.0,37.0,2265.000001,0.0,2916,3294,2020,0.780530973662777,0.004280821915975676,0.01583904108911,0.9696061643965727,0.0,0.010273972598341622,0.46558317348526124,0.5344168254631136,0.2657743785523656
13,Calumet Heights,48966.66667,6350.000023,5683.000021,4530.000001,143.0000001,529.0000004,641.0000003,196.0,1949.435352,284.0000001,1678.000001,2957.000001,907.9999999,228.0000001,75.99999996,3832.000001,1416.0,806.9999997,12956.0,5248.000001,172.0,458.0000003,12235.0,15.0,13812,15974,2020,0.8949606299867569,0.013275702377276937,0.03535041681846249,0.9443501080580426,0.001157764742204384,0.005866008024081507,0.7301829268806815,0.26981707311931835,0.15377286576719265
14,Chatham,31828.18516,14521.70747,12180.43791,5165.05026,675.8925472,1789.0,3162.310226,5894.441941,1947.431068,4473.426343,5823.277297,4648.455806,1345.384748,396.15078,276.4736447,5047.266897,8647.953206,2991.253413,30700.28088,13693.14231,601.3343372,386.0000001,29254.4729,182.0000002,31028,37275,2020,0.838774499153301,0.019587258486346463,0.01257317487122613,0.9529057083988478,0.0059282845297537875,0.009005573785486488,0.3685981480900859,0.6315535915875543,0.21844901230709549
15,Chicago Lawn,33486.17512,25053.0,19505.0,7864.999999,126.0,4514.999999,3841.999999,2784.999999,1951.388823,3211.999999,6708.999998,6180.999999,1938.999999,1133.0,843.9999999,7015.999999,9274.999997,2882.999999,52003.00001,16291.0,1822.0,26016.0,23169.00001,152.0,55628,61412,2020,0.778549475112761,0.035036440198635374,0.5002788299712941,0.445531988645745,0.002922908293190218,0.016229832889212193,0.4306672395187527,0.569332760235713,0.17696887846049966
16,Clearing,61524.76108,13179.00001,11975.00001,5297.0,526.0000003,685.0,973.9999996,1773.0,1959.089898,1048.0,2838.000001,4045.0,896.9999998,442.9999997,356.9999999,6000.0,2880.0,391.0000002,25735.0,8880.000003,9980.999998,14840.0,416.0000001,140.9999998,23139,22331,2020,0.908642537439379,0.38783757520885953,0.5766465902467457,0.016164756172527685,0.005478919751311444,0.01387215853506897,0.6756756754474069,0.3243243242147553,0.04403153153917854
17,Douglas,31509.17432,9693.999998,8350.999998,784.0000003,646.0000002,346.0000003,624.0000002,8477.999999,1964.32526,5139.0,3346.0,1649.0,589.0,173.0000001,613.0000001,1758.0,7867.0,1271.0,21268.0,9625.0,2399.000001,723.0000003,14508.0,3025.0,18238,26470,2020,0.8614606973099774,0.1127985706695505,0.03399473388659018,0.6821515892420538,0.1422324619146135,0.02882264435301862,0.18264935064935064,0.8173506493506494,0.13205194805194806
18,Dunning,70243.09912,23770.99998,22684.99998,10855.0,312.9999999,1352.0,1057.0,3047.000001,1953.444807,1762.0,5772.000002,6300.000002,2158.0,718.0000004,249.9999997,11715.0,3968.000001,1027.0,44034.99996,15682.99999,27158.99998,13103.99999,988.9999995,2532.999997,41932,42164,2020,0.9543140801432957,0.6167593960411122,0.2975814693290169,0.022459407298702765,0.0575224253276007,0.005677302144364529,0.7469871840508749,0.25301281665052144,0.06548492001880056
19,East Garfield Park,22817.61749,6973.428067,5693.043816,714.986301,387.9849314,2222.835616,2610.812328,2403.406849,1769.188702,1738.708219,2439.663013,3148.723288,839.9452052,178.9863013,427.0000002,1490.926027,5230.246575,1624.814559,19730.99942,6720.95321,1174.000001,701.5405568,17303.45886,125.0,20567,20881,2020,0.8163909860834305,0.05950028054889072,0.0355552469424785,0.8769681905955882,0.006335208741291423,0.021641073070387835,0.2218325258955344,0.7782001170932122,0.24175358884844847
20,East Side,45700.93911,10859.99482,9214.427869,4864.93814,213.5235293,1622.90799,916.2957856,272.7829948,1941.325042,350.6270486,2275.082607,3582.126577,1363.805911,324.77724,47.88365014,4597.258735,2300.40278,998.7465141,24194.41614,6897.276943,3524.225859,19772.80265,802.6380224,46.86595915,23042,23653,2020,0.848474425791669,0.14566277766767385,0.8172465305872846,0.03317451505155437,0.0019370568348833898,0.0019791198871228475,0.6665324262012892,0.3335233308754788,0.1448030175319582
21,Edgewater,53182.64015,35265.00001,33235.00001,2269.000002,401.0000001,1851.000001,2669.000002,25439.0,1945.837068,17368.0,10106.0,3698.000002,1021.000001,446.0000003,1873.0,10485.0,18395.0,3759.0,57022.0,28880.0,31379.0,8760.000002,7689.0,7321.0,56521,62198,2020,0.9424358429200522,0.5502963768370103,0.1536249167338922,0.13484269229420223,0.1283890428255761,0.03284697134439339,0.36305401662049863,0.6369459833795014,0.13015927977839334
22,Edison Park,101213.0685,6661.183673,6527.386321,3194.017075,149.2083334,151.7916667,287.9606272,1097.828493,1954.534594,363.3356273,1511.837922,1788.658894,997.4542563,219.5194955,284.8798376,3565.216362,1009.686928,305.9404219,11566.8755,4575.848353,9616.489757,1157.224347,223.0000002,285.2815616,11187,11328,2020,0.9799138773875391,0.8313817985678155,0.10004640812464871,0.019279190841122132,0.02466366665743052,0.024628936102925977,0.7791377875673232,0.22065567958300736,0.06685982539159553
23,Englewood,21274.57002,9049.999999,6625.999999,3303.000001,280.0000002,4717.000001,1884.000001,3815.000003,1942.407635,2569.000002,4570.000001,4873.000001,1494.000001,592.0000004,126.9999999,2318.000001,6783.000002,4997.000002,23792.0,9101.000002,172.0000001,1025.0,22392.0,75.99999996,30654,40222,2020,0.7321546961030005,0.007229320784297243,0.04308170813718897,0.941156691324815,0.003194351040685945,0.00533792871133154,0.2546972860664328,0.7453027140434451,0.5490605428965915
24,Forest Glen,111770.6373,10030.66807,9633.307937,6198.083876,243.3935486,344.9999999,193.9999999,269.4387103,1950.915612,266.1290327,1681.470968,3613.290326,1353.767743,335.2580645,409.0970726,6200.41936,791.6967748,257.6981984,19112.72496,6990.828831,13281.26965,2870.698767,215.0000001,2336.659476,18508,18165,2020,0.9603854767970604,0.6948914755899883,0.15019829841155208,0.011249050072659026,0.12225674156303036,0.021404434661000844,0.8869362288638762,0.1132479129354898,0.036862324143493254
25,Fuller Park,22920.25862,877.9143484,619.3532549,262.7987684,109.8952774,505.8603699,187.5112938,469.9999997,1946.368612,473.1416836,445.1170436,472.4004111,94.80492816,50.60164273,4.044996157,307.2813146,793.8275156,434.5263163,2398.903029,1096.578948,85.14274674,159.2552368,2137.966643,12.49340585,2876,3420,2020,0.7054825519468637,0.03549236701555726,0.06638669211501504,0.8912267887256897,0.005207966182446302,0.001686185772455415,0.2802181413024901,0.7239127807877631,0.39625629973337767
26,Gage Park,41182.00837,18466.99997,16139.99998,5313.999998,117.0000001,2683.000001,1908.999999,690.0000002,1946.617112,1139.0,3593.0,3807.999999,1288.0,926.9999995,19.0,5378.999999,4420.999999,954.9999997,39302.0,9799.999997,1502.0,36072.0,1503.0,206.0,39894,39193,2020,0.8739914445345612,0.03821688463691415,0.917815887232202,0.03824232863467508,0.005241463538751209,0.00048343595745763574,0.548877551086391,0.4511224490156497,0.0974489795910558
27,Garfield Ridge,71398.37083,18510.99999,17068.99999,10742.0,128.0000002,711.0000001,691.0000004,583.0000001,1956.358173,607.0000002,2720.0,6530.999999,2305.0,756.9999999,352.0,10106.0,2147.0,667.0000004,36395.99999,12229.0,15662.0,18302.0,1657.999999,421.9999996,34513,36101,2020,0.9221003727092542,0.4303220135263002,0.5028574570015545,0.04555445651872581,0.011594680726342094,0.009671392463367238,0.826396271158721,0.17556627688281953,0.05454248102052498
28,Grand Boulevard,32348.13085,10936.0,9267.999999,1316.0,708.9999997,668.9999998,2957.999999,6738.999997,1971.420966,3381.999998,3397.999999,4024.999999,1113.0,473.0,515.9999998,2484.999999,8051.999997,1853.999999,22784.0,10382.99999,615.0,402.9999999,21090.0,160.0,21929,28006,2020,0.8474762252194586,0.02699262640449438,0.017687851119206458,0.9256495786516854,0.007022471910112359,0.022647471901334267,0.23933352609008335,0.7754984113218707,0.17856110958158633
29,Greater Grand Crossing,26955.5874,14005.99999,11004.0,4588.000001,315.9999998,3754.0,2225.0,4776.999997,1768.348581,3156.999999,5861.999998,4272.0,1793.0,584.0000002,464.9999996,3764.0,8465.999997,3438.000002,30804.99999,12230.0,340.0,373.9999996,29625.99999,0.0,32602,38619,2020,0.7856632877235922,0.011037169294282476,0.01214088621072582,0.961726992358944,0.0,0.015094952110077895,0.3077677841373671,0.6922322156173345,0.281112019787408
30,Hegewisch,51565.99913,4316.005187,3988.572137,2807.061856,37.47647137,622.0920084,125.704214,159.2170051,1956.945202,265.372951,920.9173937,1943.873417,688.1940895,146.2227595,21.11634983,2575.741262,890.5972194,498.2534853,9240.583857,3466.723057,3614.77414,5144.197348,460.3619778,0.134040869,9426,9781,2020,0.9241351583667595,0.39118460434312363,0.5566961382102633,0.04981957687135353,1.4505670969963691e-05,0.002285174850072247,0.7429902013081399,0.2568988652271222,0.1437246290250753
31,Hermosa,43009.11854,12332.0,11562.0,2299.000001,109.9999999,2523.999999,1840.0,1068.0,1787.936215,1267.0,3197.999999,2349.0,747.0000002,288.0000001,251.9999998,3317.0,3699.0,832.9999997,23489.00001,7015.999997,2366.0,19619.00001,754.9999999,496.9999999,25010,26908,2020,0.9375608173856633,0.1007280002977019,0.8352420282535477,0.03214270507806092,0.021158840294964093,0.010728426058696231,0.47277651103453955,0.5272234893930545,0.11872862030447347
32,Humboldt Park,38592.71523,26741.00001,23561.00001,4061.0,285.0,6582.000001,5653.999999,3142.999999,1780.621196,3012.0,7869.0,6251.0,1790.0,833.9999999,1033.0,6228.0,10913.0,2615.0,56161.99999,17141.0,4009.0,32076.0,18559.0,485.0000001,56323,65836,2020,0.8810814854040308,0.07138278552604659,0.5711335067431953,0.3304547559436015,0.008635732349032395,0.01839321961796112,0.3633393617641911,0.6366606382358089,0.1525581938043288
33,Hyde Park,54139.78495,15537.0,14543.0,705.9999998,1051.0,147.0,1020.0,11510.0,1766.91336,6448.0,3495.999999,2510.0,1427.0,588.9999999,1365.0,4639.999999,8403.0,1427.0,27517.0,13043.0,13099.0,2343.0,7386.0,3324.0,25681,29920,2020,0.9360236853961511,0.4760329977831886,0.0851473634480503,0.26841588835992297,0.12079805211323909,0.049605698295599084,0.3557463772905006,0.6442536226328299,0.10940734493598099
34,Irving Park,64598.48843,31410.0,30041.0,6070.0,799.0,5147.0,3600.0,7054.000001,1784.413515,4732.0,9290.0,5448.0,2348.0,958.0,1932.000001,9940.0,10470.0,2366.0,53665.00002,20410.0,23040.00001,22643.00001,1633.000001,4417.000001,53359,58643,2020,0.9564151544094237,0.4293301034456983,0.421932358176863,0.030429516451903657,0.08230690392907598,0.03600111805236146,0.487016168544831,0.512983831455169,0.1159235668789809
35,Jefferson Park,76054.30826,15438.00002,14708.00002,5652.000005,93.00000013,2207.000001,1383.000001,1942.000002,1947.359133,1509.000001,4452.000004,3643.000003,1307.000001,370.0000003,718.9999997,6750.000006,3765.000003,765.9999999,27989.00001,10515.0,17159.0,6910.000001,306.9999999,2894.0,25448,25859,2020,0.9527140821962508,0.6130622742459315,0.24688270386691819,0.010968594797610276,0.10339776337011049,0.025688663383583315,0.6419400861626249,0.3580599146932953,0.07284831192582027
36,Kenwood,49161.3924,9277.999997,8443.999998,792.0,800.0,130.0,641.0,8214.0,1964.517167,4536.0,2918.0,1971.0,747.0,439.0000001,675.0000001,3137.0,6171.0,1303.0,17440.0,9308.000001,3185.0,450.0,11744.0,1386.0,17841,18363,2020,0.9101099375652434,0.18262614678899083,0.025802752293577983,0.673394495412844,0.07947247706422018,0.03870412844610092,0.3370219165946474,0.6629780832979181,0.13998710784916338
37,Lake View,89276.45228,75520.00002,73297.00002,3999.0,1696.0,3044.0,8333.999999,40600.0,1957.111633,26307.0,18431.0,8812.0,2686.0,1478.0,3127.0,19844.0,32905.0,4965.0,100547.0,52749.0,78804.99999,8167.999998,3618.0,6829.0,94368,94817,2020,0.9705640889908463,0.7837628172894268,0.08123564102360091,0.03598317204889256,0.06791848588222424,0.0310998836365083,0.37619670515080855,0.6238032948491915,0.09412500710913951
38,Lincoln Park,108874.6823,46617.00002,45281.00002,3649.999999,3278.999999,1663.0,4844.999999,21830.0,1962.415399,14633.0,10629.0,5987.999999,2639.0,1483.0,2060.0,14370.0,17953.0,3049.0,68696.99999,32323.0,54317.99999,4074.0,3136.0,5109.0,64116,64320,2020,0.9713409271418835,0.7906895497315297,0.0593038997422455,0.04564973725863571,0.07437005983876589,0.029986753428823204,0.4445750703833184,0.5554249296166817,0.09432911549051759
39,Lincoln Square,73620.64117,27200.00001,25991.00001,2904.999999,438.9999998,3153.999999,4036.000002,9296.000001,1764.400767,6264.0,7209.000003,4632.0,1139.0,595.9999999,1863.0,7265.0,11084.0,1491.0,41713.0,18349.0,26897.0,7726.0,1492.0,3735.000001,39493,44574,2020,0.9555514706045767,0.6448109702011363,0.18521803754225302,0.035768225732984923,0.0895404310646561,0.04466233548294297,0.3959343833451414,0.6040656166548586,0.08125783421439861
40,Logan Square,75333.4654,47988.9925,46041.27407,4690.999998,885.9999996,7197.999998,8496.999999,11169.0,1783.678319,7344.999999,13488.0,8534.999997,2360.999999,860.0,1875.0,11098.0,18261.0,3230.0,72724.00001,29359.0,34880.0,30197.00001,3359.000001,2413.000001,72791,82715,2020,0.9594132252307651,0.47962158290528273,0.4152274353149954,0.046188328482180796,0.03318024312012812,0.02578241020491414,0.3780101502094758,0.6219898497905242,0.11001737116386798
41,Lower West Side,45204.43925,19009.00001,17760.00001,1608.0,289.9999999,3619.999999,4215.999999,4056.999999,1783.357969,2782.999999,6498.999998,3478.999999,712.9999997,351.9999999,372.0,3683.999999,8574.999998,1567.0,32788.99999,12259.0,5902.999998,24275.0,1151.0,1088.0,35769,44031,2020,0.9342942816906232,0.18002988806612888,0.7403397483120375,0.035103235851994034,0.03318185978016465,0.011345268233659236,0.30051390806754225,0.6994860916877396,0.1278244555020801
42,McKinley Park,46112.06896,8347.999997,7507.999997,1936.999999,266.9999999,2029.0,929.9999996,437.9999997,1784.191906,495.9999998,2058.999999,2213.999999,565.9999997,265.9999998,137.0,3032.999999,2210.0,357.9999998,15920.0,5242.999997,2718.0,8978.999999,156.0,3929.999999,15612,15962,2020,0.8993770962743328,0.1707286432160804,0.5640075376256282,0.009798994974874372,0.246859296419598,0.008605527638190955,0.5784855999876897,0.42151440039377136,0.06828151821568655
43,Montclare,45316.63462,6859.07527,6394.686695,2817.272335,124.2583423,538.2917114,352.1646928,1265.913885,1948.799491,788.618945,2052.689988,1144.940796,712.1345527,399.5166847,338.5889094,2945.145316,1656.784714,496.0561276,13863.56562,4602.644899,4157.870242,8494.921999,415.3053603,456.8791127,13426,12646,2020,0.9322957458957875,0.2999134822863846,0.612751598819929,0.02995660508151438,0.0329553828519333,0.024422931205485936,0.6398810641767914,0.35996361882272593,0.10777631959132375
44,Morgan Park,61032.15909,10141.72633,8974.604347,6413.57732,356.8969072,422.9999999,468.9999997,1348.13402,1952.744547,855.5979379,1971.0,3874.639175,1975.371134,346.0000001,588.5135565,5691.814432,2402.268041,928.4981685,21694.36365,8093.553112,5885.205748,923.1658698,14274.47847,23.00000006,22544,25226,2020,0.8849188052385556,0.27127809983032164,0.04255325874930653,0.6579809714768933,0.0010601832084620746,0.027127486475041183,0.7032528672185973,0.29681253804812247,0.11472071112047828
45,Mount Greenwood,98422.447,9921.00005,9561.000048,6088.999997,27.99999999,35.00000003,174.9999999,746.9999993,1955.464119,510.9999994,1548.0,3573.999998,1095.999999,344.9999997,222.0,5806.999997,943.9999991,322.9999999,19342.00001,6751.0,16297.00001,1838.000001,615.0000016,370.0000001,19093,18820,2020,0.9637133353305446,0.8425705718940283,0.09502636749300675,0.03179609147358283,0.01912935580129803,0.011477613477676759,0.8601688634276403,0.13983113599466745,0.04784476372389276
46,Near North Side,99731.56764,62727.00002,60664.00002,1566.0,1802.0,515.9999998,1177.0,61676.0,1981.629221,38046.0,19741.0,7159.0,1383.0,435.0,2308.0,23897.0,31951.0,10916.0,89994.99999,55847.99999,63901.99999,5243.999999,7318.999999,11222.0,80484,72811,2020,0.9671114512196944,0.7100616700605658,0.05826990387891215,0.08132674037239032,0.12469581644810221,0.025645869217806087,0.4278935683333143,0.5721064318457432,0.19545910331533076
47,Near South Side,100719.856,17062.00129,16743.00126,380.0,1255.000001,69.00000002,86.00000001,13208.0,2001.967306,5376.999999,7397.999998,1848.0,327.0,60.00000001,805.0000001,7809.999999,6131.999999,1068.0,24343.00002,13942.00001,11561.00001,991.0,5979.000003,5007.000004,21390,9509,2020,0.9813034810759882,0.4749209218461809,0.04070985495566705,0.2456147557033934,0.20568541263962092,0.03306905473600702,0.5601778793141745,0.4398221198251168,0.076603069805908
48,Near West Side,83574.72018,38745.00002,35679.00002,1176.0,2713.000001,1555.000001,3083.0,22932.0,1989.851789,14020.0,10841.0,5012.0,1239.0,397.0000001,1629.0,9925.999999,18282.0,3300.999999,62733.00001,28207.99999,25940.0,5889.999998,17616.0,11658.0,54881,46419,2020,0.9208672087129347,0.4134984776093127,0.0938899781145665,0.280809143468221,0.1858352063211013,0.02596719429551158,0.3518859898794264,0.648114010439632,0.11702353942747573
49,New City,33227.28322,18332.08569,15178.64678,3702.201232,204.1047229,6685.139631,3584.488707,1348.0,1766.079014,1632.858317,6663.882958,5238.59959,1371.195072,676.3983572,362.9550036,4369.718686,8092.172486,3121.473684,39463.09697,12466.42105,4597.857253,24384.74476,9316.033359,801.5065941,44377,51721,2020,0.8279825349212624,0.11651029964767613,0.6179125976488207,0.236069494649193,0.02031028113960008,0.009197326907108174,0.35051909994649183,0.6491175336966498,0.2503905227876127
50,North Center,115756.1728,22208.99998,21468.99998,4608.000002,663.0000001,3338.000002,3281.000002,4264.000003,1772.475485,2523.000002,6374.000004,4049.000002,2033.000001,1184.000001,1578.999999,8118.000004,6142.000003,1902.999999,35704.99999,14260.0,27682.99999,4075.000002,591.0,1777.0,31867,31895,2020,0.9666801746739432,0.7753255845890844,0.11412967380314515,0.016552303603571576,0.04976893993831927,0.04422349809388699,0.5692847127629734,0.43071528772791023,0.1334502103085554
51,North Lawndale,26781.20617,13244.00001,10928.0,1583.0,375.0000001,4139.000002,5230.000003,3239.000001,1777.040294,1538.0,5312.000002,6048.000003,1341.0,327.0,206.0000003,2737.000001,8457.000003,3371.999999,33854.00001,11194.0,1017.0,2990.000002,29585.00001,56.00000009,35912,41768,2020,0.8251283593890605,0.030040763268730203,0.08832043484128303,0.8738996869280145,0.0016541619918904228,0.0060849530406791065,0.24450598543862784,0.7554940149187064,0.3012328031981419
52,North Park,54827.95701,9030.999999,8405.999999,2196.0,97.00000011,972.0000003,1237.000001,2572.000003,1946.684451,1845.000002,2516.000001,1956.0,513.9999999,276.0,678.9999997,3287.000001,3270.000002,549.9999997,18450.99999,6556.999997,9683.999996,2973.999998,565.9999999,4547.999997,17931,18514,2020,0.9307939320042956,0.5248496017152727,0.16118367566049735,0.030675844138895368,0.24649070508183332,0.03680017343601982,0.501296324920526,0.49870367599452664,0.08387982308245226
53,Norwood Park,80649.45088,19844.95569,19058.69644,10946.60645,230.0000001,1237.000001,767.693549,2759.483873,1953.492621,1869.706453,5215.75484,6369.961291,1912.532259,572.829032,852.3031097,11635.9129,3395.567745,909.340858,37311.96762,15032.38714,29761.07124,5071.091967,281.0660621,1346.435233,37023,37543,2020,0.9603798938993752,0.7976280303172069,0.13591060162374788,0.007532866263245326,0.036085881256990644,0.02284262031904068,0.7740562288365864,0.22588346836575682,0.06049211276499895
